problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
93,Largest Number from Digits,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","CD, VA, OP, IO",False,converted,google/gemini-embedding-001,3072,408,525.27,17.43,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.288688,0.711312,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303101,0.696899,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.307309,0.692691,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.307541,0.692459,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.308185,0.691815
93,Largest Number from Digits,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,274,605.5,17.86,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"CD, VA, OP, IO",False,converted,google/gemini-embedding-001,3072,354,555.93,18.88,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.297279,0.702721,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.307644,0.692356,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.311457,0.688543,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.312425,0.687575,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.316638,0.683362
93,Largest Number from Digits,38,Student believes that while loops execute their body only once if the condition is true.,LO,"CD, VA, OP, IO",True,none_inapplicable,google/gemini-embedding-001,3072,386,433.4,13.84,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,386,540.54,13.53,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,46,Student believes that the and operator always evaluates both operands.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,386,492.86,13.81,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,47,Student believes that the or operator always evaluates both operands.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,274,557.65,17.55,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","CD, VA, OP, IO",True,none_inapplicable,google/gemini-embedding-001,3072,274,551.6,17.77,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,56,Student believes that variable identifiers can only be one letter long.,VA,"CD, VA, OP, IO",False,converted,google/gemini-embedding-001,3072,233,576.23,17.41,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.288727,0.711273,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.299605,0.700395,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.304023,0.695977,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.306302,0.693698,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.306443,0.693557
93,Largest Number from Digits,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"CD, VA, OP, IO",True,none_inapplicable,google/gemini-embedding-001,3072,386,403.75,13.88,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","CD, VA, OP, IO",True,none_inapplicable,google/gemini-embedding-001,3072,386,485.97,13.85,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,386,481.47,13.53,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
93,Largest Number from Digits,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","CD, VA, OP, IO",False,converted,google/gemini-embedding-001,3072,370,412.57,13.72,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.296095,0.703905,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.306177,0.693823,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.312407,0.687593,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.313043,0.686957,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.315405,0.684595
93,Largest Number from Digits,66,Student believes that the first character of a string is at index 1.,LO,"CD, VA, OP, IO",True,not_manifestable,google/gemini-embedding-001,3072,386,1561.12,13.72,5,CD-01,Student believes that multiple mutually exclusive conditions in a control-flow construct must each be written as separate if statements.,CD,0.299494,0.700506,OP-07,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP",0.303492,0.696508,VA-02,"Student believes that an assigned expression or formula is stored dynamically, so the assigned variable automatically updates when variables in the expression change.","VA, EX, OP",0.309404,0.690596,VA-03,Student believes that variable identifiers can only be one letter long.,VA,0.310431,0.689569,VA-04,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,0.314704,0.685296
94,Check Opposite Signs,4,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must be explicitly compared to True or False to be used in conditionals.","CD, EX, OP","IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,149,566.71,17.61,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.203933,0.796067,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.242124,0.757876,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.24613,0.75387,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.256745,0.743255,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.262534,0.737466
94,Check Opposite Signs,14,Student believes that loop variables are destroyed and are inaccessible after the loop completes.,"LO, VA","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,589.51,17.32,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,16,Student believes that the = operator is used for equality comparison in conditional statements.,OP,"IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,148,538.16,18.34,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.208472,0.791528,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.243897,0.756103,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.249643,0.750357,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.25732,0.74268,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.262395,0.737605
94,Check Opposite Signs,17,Student believes that colons (:) are used for variable assignment.,"OP, VA","IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,153,459.7,15.09,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.206445,0.793555,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.242927,0.757073,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.250618,0.749382,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.25574,0.74426,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.266143,0.733857
94,Check Opposite Signs,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,146,588.79,19.24,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.197623,0.802377,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.232227,0.767773,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.245632,0.754368,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.247997,0.752003,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.264483,0.735517
94,Check Opposite Signs,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,169,455.51,14.67,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,553.1,18.99,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,597.66,19.02,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,169,454.62,14.88,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,210,443.28,14.82,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.217895,0.782105,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.246897,0.753103,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.24881,0.75119,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.266383,0.733617,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.271945,0.728055
94,Check Opposite Signs,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,172,1333.22,19.0,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.213502,0.786498,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.241829,0.758171,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.252945,0.747055,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.261688,0.738312,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.274832,0.725168
94,Check Opposite Signs,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,169,439.66,14.17,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,569.69,17.82,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,169,469.5,13.71,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,47,Student believes that the or operator always evaluates both operands.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,169,473.61,13.85,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,54,Student believes that a variable assigned an arithmetic expression containing other variables automatically updates its value when those variables change.,"EX, OP","IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,203,469.89,13.68,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.218788,0.781212,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.25158,0.74842,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254026,0.745974,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260334,0.739666,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272483,0.727517
94,Check Opposite Signs,56,Student believes that variable identifiers can only be one letter long.,VA,"IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,142,547.27,17.55,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.209246,0.790754,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.241783,0.758217,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.250886,0.749114,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.257,0.743,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.270108,0.729892
94,Check Opposite Signs,59,"Student believes that variable names containing vowels can only store string values, while consonant-only names can store any type.",VA,"IO, VA, CD, OP",False,converted,google/gemini-embedding-001,3072,185,483.18,13.49,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.210672,0.789328,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.24149,0.75851,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.256151,0.743849,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.263368,0.736632,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.276617,0.723383
94,Check Opposite Signs,63,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,582.34,17.65,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,64,Student believes that the arithmetic operation - has higher precedence than the arithmetic operation /.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,591.18,18.15,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,65,Student believes that the arithmetic operation + has higher precedence than the arithmetic operation *.,"EX, OP","IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,146,559.71,19.77,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
94,Check Opposite Signs,66,Student believes that the first character of a string is at index 1.,LO,"IO, VA, CD, OP",True,none_inapplicable,google/gemini-embedding-001,3072,169,455.52,15.39,5,EX-02,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP",0.211375,0.788625,OP-08,"Student treats the boolean OR operator as if it behaves like exclusive-or, evaluating to true only when exactly one operand is true rather than when at least one operand is true.",OP,0.245939,0.754061,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.254229,0.745771,OP-04,Student believes that the or operator always evaluates both operands.,"EX, OP",0.260916,0.739084,OP-03,Student believes that the and operator always evaluates both operands.,"EX, OP",0.272392,0.727608
